SENTENCE,TEXT,POS,POS_GROUPED
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",sosto,ADJ,ADJ
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",.,PUNCT,PUNCT
"«Se no avescimo fæto ninte a saieiva fallia», o commento da scindica Silvia Salis.",«,PUNCT,PUNCT
"«Se no avescimo fæto ninte a saieiva fallia», o commento da scindica Silvia Salis.",Se,SCONJ,FUNC
"«Se no avescimo fæto ninte a saieiva fallia», o commento da scindica Silvia Salis.",no,ADP,FUNC
"«Se no avescimo fæto ninte a saieiva fallia», o commento da scindica Silvia Salis.",avescimo,NOUN,NOUN
"«Se no avescimo fæto ninte a saieiva fallia», o commento da scindica Silvia Salis.",fæto,NOUN,NOUN
"«Se no avescimo fæto ninte a saieiva fallia», o commento da scindica Silvia Salis.",ninte,ADJ,ADJ
"«Se no avescimo fæto ninte a saieiva fallia», o commento da scindica Silvia Salis.",a,DET,PRON
"«Se no avescimo fæto ninte a saieiva fallia», o commento da scindica Silvia Salis.",saieiva,ADJ,ADJ
"«Se no avescimo fæto ninte a saieiva fallia», o commento da scindica Silvia Salis.",fallia,NOUN,NOUN
"«Se no avescimo fæto ninte a saieiva fallia», o commento da scindica Silvia Salis.",»,PUNCT,PUNCT
"«Se no avescimo fæto ninte a saieiva fallia», o commento da scindica Silvia Salis.",",",PUNCT,PUNCT
"«Se no avescimo fæto ninte a saieiva fallia», o commento da scindica Silvia Salis.",o,DET,PRON
"«Se no avescimo fæto ninte a saieiva fallia», o commento da scindica Silvia Salis.",commento,NOUN,NOUN
"«Se no avescimo fæto ninte a saieiva fallia», o commento da scindica Silvia Salis.",da,ADP,FUNC
"«Se no avescimo fæto ninte a saieiva fallia», o commento da scindica Silvia Salis.",scindica,NOUN,NOUN
"«Se no avescimo fæto ninte a saieiva fallia», o commento da scindica Silvia Salis.",Silvia,PROPN,NOUN
"«Se no avescimo fæto ninte a saieiva fallia», o commento da scindica Silvia Salis.",Salis,PROPN,NOUN
"«Se no avescimo fæto ninte a saieiva fallia», o commento da scindica Silvia Salis.",.,PUNCT,PUNCT
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",«,PUNCT,PUNCT
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",A,DET,PRON
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",l’addeuvia,VERB,VERB
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",i,ADP,FUNC
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",problemi,PROPN,NOUN
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",de,ADP,FUNC
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",l’Amt,NOUN,NOUN
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",pe,ADP,FUNC
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",fâ,PROPN,NOUN
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",da,ADP,FUNC
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",propaganda,PROPN,NOUN
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",»,PUNCT,PUNCT
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",",",PUNCT,PUNCT
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",gh’à,PROPN,NOUN
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",respòsto,VERB,VERB
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",o,DET,PRON
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",Pietro,PROPN,NOUN
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",Piciocchi,PROPN,NOUN
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",.,PUNCT,PUNCT
"Intanto a Procua a l’à inscrito i primmi indagæ pe fäso inti conti e bancarotta de sfrouxo, graçie anche a-a relaçion presentâ da-o",Intanto,ADP,FUNC
"Intanto a Procua a l’à inscrito i primmi indagæ pe fäso inti conti e bancarotta de sfrouxo, graçie anche a-a relaçion presentâ da-o",a,DET,PRON
"Intanto a Procua a l’à inscrito i primmi indagæ pe fäso inti conti e bancarotta de sfrouxo, graçie anche a-a relaçion presentâ da-o",Procua,NOUN,NOUN
"Intanto a Procua a l’à inscrito i primmi indagæ pe fäso inti conti e bancarotta de sfrouxo, graçie anche a-a relaçion presentâ da-o",a,ADP,FUNC
"Intanto a Procua a l’à inscrito i primmi indagæ pe fäso inti conti e bancarotta de sfrouxo, graçie anche a-a relaçion presentâ da-o",l’à,NOUN,NOUN
"Intanto a Procua a l’à inscrito i primmi indagæ pe fäso inti conti e bancarotta de sfrouxo, graçie anche a-a relaçion presentâ da-o",inscrito,ADJ,ADJ
"Intanto a Procua a l’à inscrito i primmi indagæ pe fäso inti conti e bancarotta de sfrouxo, graçie anche a-a relaçion presentâ da-o",i,PROPN,NOUN
"Intanto a Procua a l’à inscrito i primmi indagæ pe fäso inti conti e bancarotta de sfrouxo, graçie anche a-a relaçion presentâ da-o",primmi,NOUN,NOUN
"Intanto a Procua a l’à inscrito i primmi indagæ pe fäso inti conti e bancarotta de sfrouxo, graçie anche a-a relaçion presentâ da-o",indagæ,ADJ,ADJ
"Intanto a Procua a l’à inscrito i primmi indagæ pe fäso inti conti e bancarotta de sfrouxo, graçie anche a-a relaçion presentâ da-o",pe,ADP,FUNC
"Intanto a Procua a l’à inscrito i primmi indagæ pe fäso inti conti e bancarotta de sfrouxo, graçie anche a-a relaçion presentâ da-o",fäso,PROPN,NOUN
"Intanto a Procua a l’à inscrito i primmi indagæ pe fäso inti conti e bancarotta de sfrouxo, graçie anche a-a relaçion presentâ da-o",inti,VERB,VERB
"Intanto a Procua a l’à inscrito i primmi indagæ pe fäso inti conti e bancarotta de sfrouxo, graçie anche a-a relaçion presentâ da-o",conti,PROPN,NOUN
"Intanto a Procua a l’à inscrito i primmi indagæ pe fäso inti conti e bancarotta de sfrouxo, graçie anche a-a relaçion presentâ da-o",e,CCONJ,FUNC
"Intanto a Procua a l’à inscrito i primmi indagæ pe fäso inti conti e bancarotta de sfrouxo, graçie anche a-a relaçion presentâ da-o",bancarotta,NOUN,NOUN
"Intanto a Procua a l’à inscrito i primmi indagæ pe fäso inti conti e bancarotta de sfrouxo, graçie anche a-a relaçion presentâ da-o",de,ADP,FUNC
"Intanto a Procua a l’à inscrito i primmi indagæ pe fäso inti conti e bancarotta de sfrouxo, graçie anche a-a relaçion presentâ da-o",sfrouxo,NOUN,NOUN
"Intanto a Procua a l’à inscrito i primmi indagæ pe fäso inti conti e bancarotta de sfrouxo, graçie anche a-a relaçion presentâ da-o",",",PUNCT,PUNCT
"Intanto a Procua a l’à inscrito i primmi indagæ pe fäso inti conti e bancarotta de sfrouxo, graçie anche a-a relaçion presentâ da-o",graçie,PROPN,NOUN
"Intanto a Procua a l’à inscrito i primmi indagæ pe fäso inti conti e bancarotta de sfrouxo, graçie anche a-a relaçion presentâ da-o",anche,VERB,VERB
"Intanto a Procua a l’à inscrito i primmi indagæ pe fäso inti conti e bancarotta de sfrouxo, graçie anche a-a relaçion presentâ da-o",a-a,VERB,VERB
"Intanto a Procua a l’à inscrito i primmi indagæ pe fäso inti conti e bancarotta de sfrouxo, graçie anche a-a relaçion presentâ da-o",relaçion,NOUN,NOUN
"Intanto a Procua a l’à inscrito i primmi indagæ pe fäso inti conti e bancarotta de sfrouxo, graçie anche a-a relaçion presentâ da-o",presentâ,ADJ,ADJ
"Intanto a Procua a l’à inscrito i primmi indagæ pe fäso inti conti e bancarotta de sfrouxo, graçie anche a-a relaçion presentâ da-o",da-o,PROPN,NOUN
"Commun co-a scituaçion finançiäia de l’açienda.

",Commun,PROPN,NOUN
"Commun co-a scituaçion finançiäia de l’açienda.

",co-a,ADV,ADV
"Commun co-a scituaçion finançiäia de l’açienda.

",scituaçion,PROPN,NOUN
"Commun co-a scituaçion finançiäia de l’açienda.

",finançiäia,VERB,VERB
"Commun co-a scituaçion finançiäia de l’açienda.

",de,ADP,FUNC
"Commun co-a scituaçion finançiäia de l’açienda.

",l’açienda,NOUN,NOUN
"Commun co-a scituaçion finançiäia de l’açienda.

",.,PUNCT,PUNCT
"Commun co-a scituaçion finançiäia de l’açienda.

","

",SPACE,OTHER
"A Procua de Zena a l’à averto unn’investigaçion in sciâ mòrte do Giampiero Antonio Garrido Yanez, mòrto de 30 anni a-i 22 de zenâ tanto ch’o zugava à ballon in sce un campo de Sestri Ponente.",A,DET,PRON
"A Procua de Zena a l’à averto unn’investigaçion in sciâ mòrte do Giampiero Antonio Garrido Yanez, mòrto de 30 anni a-i 22 de zenâ tanto ch’o zugava à ballon in sce un campo de Sestri Ponente.",Procua,PROPN,NOUN
"A Procua de Zena a l’à averto unn’investigaçion in sciâ mòrte do Giampiero Antonio Garrido Yanez, mòrto de 30 anni a-i 22 de zenâ tanto ch’o zugava à ballon in sce un campo de Sestri Ponente.",de,ADP,FUNC
"A Procua de Zena a l’à averto unn’investigaçion in sciâ mòrte do Giampiero Antonio Garrido Yanez, mòrto de 30 anni a-i 22 de zenâ tanto ch’o zugava à ballon in sce un campo de Sestri Ponente.",Zena,PROPN,NOUN
"A Procua de Zena a l’à averto unn’investigaçion in sciâ mòrte do Giampiero Antonio Garrido Yanez, mòrto de 30 anni a-i 22 de zenâ tanto ch’o zugava à ballon in sce un campo de Sestri Ponente.",a,ADP,FUNC
"A Procua de Zena a l’à averto unn’investigaçion in sciâ mòrte do Giampiero Antonio Garrido Yanez, mòrto de 30 anni a-i 22 de zenâ tanto ch’o zugava à ballon in sce un campo de Sestri Ponente.",l’à,NOUN,NOUN
"A Procua de Zena a l’à averto unn’investigaçion in sciâ mòrte do Giampiero Antonio Garrido Yanez, mòrto de 30 anni a-i 22 de zenâ tanto ch’o zugava à ballon in sce un campo de Sestri Ponente.",averto,ADJ,ADJ
"A Procua de Zena a l’à averto unn’investigaçion in sciâ mòrte do Giampiero Antonio Garrido Yanez, mòrto de 30 anni a-i 22 de zenâ tanto ch’o zugava à ballon in sce un campo de Sestri Ponente.",unn’investigaçion,PROPN,NOUN
"A Procua de Zena a l’à averto unn’investigaçion in sciâ mòrte do Giampiero Antonio Garrido Yanez, mòrto de 30 anni a-i 22 de zenâ tanto ch’o zugava à ballon in sce un campo de Sestri Ponente.",in,PROPN,NOUN
"A Procua de Zena a l’à averto unn’investigaçion in sciâ mòrte do Giampiero Antonio Garrido Yanez, mòrto de 30 anni a-i 22 de zenâ tanto ch’o zugava à ballon in sce un campo de Sestri Ponente.",sciâ,ADJ,ADJ
"A Procua de Zena a l’à averto unn’investigaçion in sciâ mòrte do Giampiero Antonio Garrido Yanez, mòrto de 30 anni a-i 22 de zenâ tanto ch’o zugava à ballon in sce un campo de Sestri Ponente.",mòrte,ADJ,ADJ
"A Procua de Zena a l’à averto unn’investigaçion in sciâ mòrte do Giampiero Antonio Garrido Yanez, mòrto de 30 anni a-i 22 de zenâ tanto ch’o zugava à ballon in sce un campo de Sestri Ponente.",do,ADP,FUNC
"A Procua de Zena a l’à averto unn’investigaçion in sciâ mòrte do Giampiero Antonio Garrido Yanez, mòrto de 30 anni a-i 22 de zenâ tanto ch’o zugava à ballon in sce un campo de Sestri Ponente.",Giampiero,PROPN,NOUN
"A Procua de Zena a l’à averto unn’investigaçion in sciâ mòrte do Giampiero Antonio Garrido Yanez, mòrto de 30 anni a-i 22 de zenâ tanto ch’o zugava à ballon in sce un campo de Sestri Ponente.",Antonio,PROPN,NOUN
"A Procua de Zena a l’à averto unn’investigaçion in sciâ mòrte do Giampiero Antonio Garrido Yanez, mòrto de 30 anni a-i 22 de zenâ tanto ch’o zugava à ballon in sce un campo de Sestri Ponente.",Garrido,PROPN,NOUN
"A Procua de Zena a l’à averto unn’investigaçion in sciâ mòrte do Giampiero Antonio Garrido Yanez, mòrto de 30 anni a-i 22 de zenâ tanto ch’o zugava à ballon in sce un campo de Sestri Ponente.",Yanez,PROPN,NOUN
"A Procua de Zena a l’à averto unn’investigaçion in sciâ mòrte do Giampiero Antonio Garrido Yanez, mòrto de 30 anni a-i 22 de zenâ tanto ch’o zugava à ballon in sce un campo de Sestri Ponente.",",",PUNCT,PUNCT
"A Procua de Zena a l’à averto unn’investigaçion in sciâ mòrte do Giampiero Antonio Garrido Yanez, mòrto de 30 anni a-i 22 de zenâ tanto ch’o zugava à ballon in sce un campo de Sestri Ponente.",mòrto,NOUN,NOUN
"A Procua de Zena a l’à averto unn’investigaçion in sciâ mòrte do Giampiero Antonio Garrido Yanez, mòrto de 30 anni a-i 22 de zenâ tanto ch’o zugava à ballon in sce un campo de Sestri Ponente.",de,ADP,FUNC
"A Procua de Zena a l’à averto unn’investigaçion in sciâ mòrte do Giampiero Antonio Garrido Yanez, mòrto de 30 anni a-i 22 de zenâ tanto ch’o zugava à ballon in sce un campo de Sestri Ponente.",30,NUM,ADJ
"A Procua de Zena a l’à averto unn’investigaçion in sciâ mòrte do Giampiero Antonio Garrido Yanez, mòrto de 30 anni a-i 22 de zenâ tanto ch’o zugava à ballon in sce un campo de Sestri Ponente.",anni,VERB,VERB
"A Procua de Zena a l’à averto unn’investigaçion in sciâ mòrte do Giampiero Antonio Garrido Yanez, mòrto de 30 anni a-i 22 de zenâ tanto ch’o zugava à ballon in sce un campo de Sestri Ponente.",a-i,VERB,VERB
"A Procua de Zena a l’à averto unn’investigaçion in sciâ mòrte do Giampiero Antonio Garrido Yanez, mòrto de 30 anni a-i 22 de zenâ tanto ch’o zugava à ballon in sce un campo de Sestri Ponente.",22,NUM,ADJ
"A Procua de Zena a l’à averto unn’investigaçion in sciâ mòrte do Giampiero Antonio Garrido Yanez, mòrto de 30 anni a-i 22 de zenâ tanto ch’o zugava à ballon in sce un campo de Sestri Ponente.",de,ADP,FUNC
"A Procua de Zena a l’à averto unn’investigaçion in sciâ mòrte do Giampiero Antonio Garrido Yanez, mòrto de 30 anni a-i 22 de zenâ tanto ch’o zugava à ballon in sce un campo de Sestri Ponente.",zenâ,VERB,VERB
"A Procua de Zena a l’à averto unn’investigaçion in sciâ mòrte do Giampiero Antonio Garrido Yanez, mòrto de 30 anni a-i 22 de zenâ tanto ch’o zugava à ballon in sce un campo de Sestri Ponente.",tanto,ADV,ADV
"A Procua de Zena a l’à averto unn’investigaçion in sciâ mòrte do Giampiero Antonio Garrido Yanez, mòrto de 30 anni a-i 22 de zenâ tanto ch’o zugava à ballon in sce un campo de Sestri Ponente.",ch’o,NOUN,NOUN
"A Procua de Zena a l’à averto unn’investigaçion in sciâ mòrte do Giampiero Antonio Garrido Yanez, mòrto de 30 anni a-i 22 de zenâ tanto ch’o zugava à ballon in sce un campo de Sestri Ponente.",zugava,VERB,VERB
"A Procua de Zena a l’à averto unn’investigaçion in sciâ mòrte do Giampiero Antonio Garrido Yanez, mòrto de 30 anni a-i 22 de zenâ tanto ch’o zugava à ballon in sce un campo de Sestri Ponente.",à,ADP,FUNC
"A Procua de Zena a l’à averto unn’investigaçion in sciâ mòrte do Giampiero Antonio Garrido Yanez, mòrto de 30 anni a-i 22 de zenâ tanto ch’o zugava à ballon in sce un campo de Sestri Ponente.",ballon,NOUN,NOUN
"A Procua de Zena a l’à averto unn’investigaçion in sciâ mòrte do Giampiero Antonio Garrido Yanez, mòrto de 30 anni a-i 22 de zenâ tanto ch’o zugava à ballon in sce un campo de Sestri Ponente.",in,PROPN,NOUN
"A Procua de Zena a l’à averto unn’investigaçion in sciâ mòrte do Giampiero Antonio Garrido Yanez, mòrto de 30 anni a-i 22 de zenâ tanto ch’o zugava à ballon in sce un campo de Sestri Ponente.",sce,VERB,VERB
"A Procua de Zena a l’à averto unn’investigaçion in sciâ mòrte do Giampiero Antonio Garrido Yanez, mòrto de 30 anni a-i 22 de zenâ tanto ch’o zugava à ballon in sce un campo de Sestri Ponente.",un,PROPN,NOUN
"A Procua de Zena a l’à averto unn’investigaçion in sciâ mòrte do Giampiero Antonio Garrido Yanez, mòrto de 30 anni a-i 22 de zenâ tanto ch’o zugava à ballon in sce un campo de Sestri Ponente.",campo,PROPN,NOUN
"A Procua de Zena a l’à averto unn’investigaçion in sciâ mòrte do Giampiero Antonio Garrido Yanez, mòrto de 30 anni a-i 22 de zenâ tanto ch’o zugava à ballon in sce un campo de Sestri Ponente.",de,ADP,FUNC
"A Procua de Zena a l’à averto unn’investigaçion in sciâ mòrte do Giampiero Antonio Garrido Yanez, mòrto de 30 anni a-i 22 de zenâ tanto ch’o zugava à ballon in sce un campo de Sestri Ponente.",Sestri,PROPN,NOUN
"A Procua de Zena a l’à averto unn’investigaçion in sciâ mòrte do Giampiero Antonio Garrido Yanez, mòrto de 30 anni a-i 22 de zenâ tanto ch’o zugava à ballon in sce un campo de Sestri Ponente.",Ponente,PROPN,NOUN
"A Procua de Zena a l’à averto unn’investigaçion in sciâ mòrte do Giampiero Antonio Garrido Yanez, mòrto de 30 anni a-i 22 de zenâ tanto ch’o zugava à ballon in sce un campo de Sestri Ponente.",.,PUNCT,PUNCT
Tutt’assemme,Tutt’assemme,VERB,VERB
"o s’é arreversou in tæra, i meghi an çercou de sarvâlo ma no gh’é stæto ninte da fâ.",o,DET,PRON
"o s’é arreversou in tæra, i meghi an çercou de sarvâlo ma no gh’é stæto ninte da fâ.",s’é,NOUN,NOUN
"o s’é arreversou in tæra, i meghi an çercou de sarvâlo ma no gh’é stæto ninte da fâ.",arreversou,VERB,VERB
"o s’é arreversou in tæra, i meghi an çercou de sarvâlo ma no gh’é stæto ninte da fâ.",in,PROPN,NOUN
"o s’é arreversou in tæra, i meghi an çercou de sarvâlo ma no gh’é stæto ninte da fâ.",tæra,VERB,VERB
"o s’é arreversou in tæra, i meghi an çercou de sarvâlo ma no gh’é stæto ninte da fâ.",",",PUNCT,PUNCT
"o s’é arreversou in tæra, i meghi an çercou de sarvâlo ma no gh’é stæto ninte da fâ.",i,CCONJ,FUNC
"o s’é arreversou in tæra, i meghi an çercou de sarvâlo ma no gh’é stæto ninte da fâ.",meghi,VERB,VERB
"o s’é arreversou in tæra, i meghi an çercou de sarvâlo ma no gh’é stæto ninte da fâ.",an,PROPN,NOUN
"o s’é arreversou in tæra, i meghi an çercou de sarvâlo ma no gh’é stæto ninte da fâ.",çercou,VERB,VERB
"o s’é arreversou in tæra, i meghi an çercou de sarvâlo ma no gh’é stæto ninte da fâ.",de,ADP,FUNC
"o s’é arreversou in tæra, i meghi an çercou de sarvâlo ma no gh’é stæto ninte da fâ.",sarvâlo,NOUN,NOUN
"o s’é arreversou in tæra, i meghi an çercou de sarvâlo ma no gh’é stæto ninte da fâ.",ma,NOUN,NOUN
"o s’é arreversou in tæra, i meghi an çercou de sarvâlo ma no gh’é stæto ninte da fâ.",no,ADP,FUNC
"o s’é arreversou in tæra, i meghi an çercou de sarvâlo ma no gh’é stæto ninte da fâ.",gh’é,PROPN,NOUN
