SENTENCE,TEXT,POS_GE,POS_IT,POS_FR,POS_PT
"A Procua de Zena a l’à ciammou o fallimento de l’Amt, l’açienda ch’a gestisce o traspòrto pubrico, trovandoghe 200 mioin e passa de debiti.",de,FUNC,FUNC,FUNC,FUNC
"A Procua de Zena a l’à ciammou o fallimento de l’Amt, l’açienda ch’a gestisce o traspòrto pubrico, trovandoghe 200 mioin e passa de debiti.",Zena,NOUN,NOUN,NOUN,NOUN
"A Procua de Zena a l’à ciammou o fallimento de l’Amt, l’açienda ch’a gestisce o traspòrto pubrico, trovandoghe 200 mioin e passa de debiti.",a,PRON,FUNC,VERB,FUNC
"A Procua de Zena a l’à ciammou o fallimento de l’Amt, l’açienda ch’a gestisce o traspòrto pubrico, trovandoghe 200 mioin e passa de debiti.",l,PRON,NA,NA,NA
"A Procua de Zena a l’à ciammou o fallimento de l’Amt, l’açienda ch’a gestisce o traspòrto pubrico, trovandoghe 200 mioin e passa de debiti.",’,PUNCT,NA,NA,NA
"A Procua de Zena a l’à ciammou o fallimento de l’Amt, l’açienda ch’a gestisce o traspòrto pubrico, trovandoghe 200 mioin e passa de debiti.",à,VERB,OTHER,FUNC,FUNC
"A Procua de Zena a l’à ciammou o fallimento de l’Amt, l’açienda ch’a gestisce o traspòrto pubrico, trovandoghe 200 mioin e passa de debiti.",ciammou,VERB,ADJ,NOUN,VERB
"A Procua de Zena a l’à ciammou o fallimento de l’Amt, l’açienda ch’a gestisce o traspòrto pubrico, trovandoghe 200 mioin e passa de debiti.",o,PRON,FUNC,FUNC,PRON
"A Procua de Zena a l’à ciammou o fallimento de l’Amt, l’açienda ch’a gestisce o traspòrto pubrico, trovandoghe 200 mioin e passa de debiti.",fallimento,NOUN,NOUN,NOUN,NOUN
"A Procua de Zena a l’à ciammou o fallimento de l’Amt, l’açienda ch’a gestisce o traspòrto pubrico, trovandoghe 200 mioin e passa de debiti.",de,FUNC,FUNC,FUNC,FUNC
"A Procua de Zena a l’à ciammou o fallimento de l’Amt, l’açienda ch’a gestisce o traspòrto pubrico, trovandoghe 200 mioin e passa de debiti.",l,PRON,NA,NA,NA
"A Procua de Zena a l’à ciammou o fallimento de l’Amt, l’açienda ch’a gestisce o traspòrto pubrico, trovandoghe 200 mioin e passa de debiti.",’,PUNCT,NA,NA,NA
"A Procua de Zena a l’à ciammou o fallimento de l’Amt, l’açienda ch’a gestisce o traspòrto pubrico, trovandoghe 200 mioin e passa de debiti.",Amt,NOUN,NOUN,NOUN,NA
"A Procua de Zena a l’à ciammou o fallimento de l’Amt, l’açienda ch’a gestisce o traspòrto pubrico, trovandoghe 200 mioin e passa de debiti.",",",PUNCT,PUNCT,PUNCT,PUNCT
"A Procua de Zena a l’à ciammou o fallimento de l’Amt, l’açienda ch’a gestisce o traspòrto pubrico, trovandoghe 200 mioin e passa de debiti.",l,PRON,NA,NA,NA
"A Procua de Zena a l’à ciammou o fallimento de l’Amt, l’açienda ch’a gestisce o traspòrto pubrico, trovandoghe 200 mioin e passa de debiti.",’,PUNCT,NA,NA,NA
"A Procua de Zena a l’à ciammou o fallimento de l’Amt, l’açienda ch’a gestisce o traspòrto pubrico, trovandoghe 200 mioin e passa de debiti.",açienda,NOUN,NOUN,NOUN,NA
"A Procua de Zena a l’à ciammou o fallimento de l’Amt, l’açienda ch’a gestisce o traspòrto pubrico, trovandoghe 200 mioin e passa de debiti.",ch,PRON,NA,NA,NA
"A Procua de Zena a l’à ciammou o fallimento de l’Amt, l’açienda ch’a gestisce o traspòrto pubrico, trovandoghe 200 mioin e passa de debiti.",’,PUNCT,NA,NA,NA
"A Procua de Zena a l’à ciammou o fallimento de l’Amt, l’açienda ch’a gestisce o traspòrto pubrico, trovandoghe 200 mioin e passa de debiti.",a,VERB,FUNC,VERB,PRON
"A Procua de Zena a l’à ciammou o fallimento de l’Amt, l’açienda ch’a gestisce o traspòrto pubrico, trovandoghe 200 mioin e passa de debiti.",gestisce,VERB,VERB,NOUN,VERB
"A Procua de Zena a l’à ciammou o fallimento de l’Amt, l’açienda ch’a gestisce o traspòrto pubrico, trovandoghe 200 mioin e passa de debiti.",o,PRON,FUNC,FUNC,PRON
"A Procua de Zena a l’à ciammou o fallimento de l’Amt, l’açienda ch’a gestisce o traspòrto pubrico, trovandoghe 200 mioin e passa de debiti.",traspòrto,NOUN,NOUN,NOUN,NOUN
"A Procua de Zena a l’à ciammou o fallimento de l’Amt, l’açienda ch’a gestisce o traspòrto pubrico, trovandoghe 200 mioin e passa de debiti.",pubrico,ADJ,ADJ,ADJ,ADJ
"A Procua de Zena a l’à ciammou o fallimento de l’Amt, l’açienda ch’a gestisce o traspòrto pubrico, trovandoghe 200 mioin e passa de debiti.",",",PUNCT,PUNCT,PUNCT,PUNCT
"A Procua de Zena a l’à ciammou o fallimento de l’Amt, l’açienda ch’a gestisce o traspòrto pubrico, trovandoghe 200 mioin e passa de debiti.",trovandoghe,VERB,NOUN,NOUN,NOUN
"A Procua de Zena a l’à ciammou o fallimento de l’Amt, l’açienda ch’a gestisce o traspòrto pubrico, trovandoghe 200 mioin e passa de debiti.",200,ADJ,ADJ,NOUN,ADJ
"A Procua de Zena a l’à ciammou o fallimento de l’Amt, l’açienda ch’a gestisce o traspòrto pubrico, trovandoghe 200 mioin e passa de debiti.",mioin,NOUN,ADJ,OTHER,NOUN
"A Procua de Zena a l’à ciammou o fallimento de l’Amt, l’açienda ch’a gestisce o traspòrto pubrico, trovandoghe 200 mioin e passa de debiti.",e,FUNC,FUNC,FUNC,FUNC
"A Procua de Zena a l’à ciammou o fallimento de l’Amt, l’açienda ch’a gestisce o traspòrto pubrico, trovandoghe 200 mioin e passa de debiti.",passa,ADV,VERB,VERB,VERB
"A Procua de Zena a l’à ciammou o fallimento de l’Amt, l’açienda ch’a gestisce o traspòrto pubrico, trovandoghe 200 mioin e passa de debiti.",de,FUNC,FUNC,FUNC,FUNC
"A Procua de Zena a l’à ciammou o fallimento de l’Amt, l’açienda ch’a gestisce o traspòrto pubrico, trovandoghe 200 mioin e passa de debiti.",debiti,NOUN,NOUN,NOUN,NOUN
"A Procua de Zena a l’à ciammou o fallimento de l’Amt, l’açienda ch’a gestisce o traspòrto pubrico, trovandoghe 200 mioin e passa de debiti.",.,PUNCT,PUNCT,PUNCT,PUNCT
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",O,PRON,FUNC,NOUN,PRON
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",papê,NOUN,ADJ,VERB,VERB
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",o,PRON,FUNC,FUNC,PRON
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",l,PRON,NA,NA,NA
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",’,PUNCT,NA,NA,NA
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",é,VERB,NOUN,ADJ,NA
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",vegnuo,VERB,NOUN,ADV,ADJ
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",feua,ADV,ADJ,ADJ,NOUN
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",oua,ADV,VERB,NOUN,OTHER
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",",",PUNCT,PUNCT,PUNCT,PUNCT
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",ma,FUNC,FUNC,PRON,FUNC
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",o,PRON,FUNC,FUNC,PRON
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",l,PRON,NA,NA,NA
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",’,PUNCT,NA,NA,NA
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",é,VERB,NOUN,NOUN,NA
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",di,FUNC,FUNC,FUNC,NOUN
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",9,ADJ,ADJ,ADJ,ADJ
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",de,FUNC,FUNC,FUNC,FUNC
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",dexembre,NOUN,NOUN,NOUN,NOUN
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",",",PUNCT,PUNCT,PUNCT,PUNCT
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",avanti,ADV,ADV,VERB,VERB
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",che,FUNC,FUNC,PRON,VERB
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",o,PRON,FUNC,FUNC,PRON
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",Tribunâ,NOUN,NOUN,NOUN,NOUN
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",o,PRON,FUNC,FUNC,PRON
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",l,PRON,NA,NA,NA
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",’,PUNCT,NA,NA,NA
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",approvesse,VERB,VERB,VERB,NA
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",a,PRON,FUNC,VERB,PRON
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",compoxiçion,NOUN,NOUN,NOUN,NOUN
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",negoçiâ,ADJ,ADV,ADJ,PRON
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",da,FUNC,FUNC,PRON,FUNC
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",crixi,NOUN,NOUN,ADV,NOUN
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",co-e,FUNC,NA,PUNCT,NOUN
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",mesue,NOUN,NOUN,FUNC,NOUN
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",che,FUNC,PRON,PRON,NOUN
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",mettan,VERB,ADV,NOUN,VERB
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",a,PRON,FUNC,VERB,PRON
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",soçietæ,NOUN,NOUN,ADJ,NOUN
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",a-o,FUNC,NA,NA,VERB
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",sosto,NOUN,ADJ,NOUN,ADJ
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",.,PUNCT,PUNCT,PUNCT,PUNCT
"«Se no avescimo fæto ninte a saieiva fallia», o commento da scindica Silvia Salis.",«,PUNCT,PUNCT,ADV,PUNCT
"«Se no avescimo fæto ninte a saieiva fallia», o commento da scindica Silvia Salis.",Se,FUNC,FUNC,OTHER,FUNC
"«Se no avescimo fæto ninte a saieiva fallia», o commento da scindica Silvia Salis.",no,FUNC,ADV,VERB,FUNC
"«Se no avescimo fæto ninte a saieiva fallia», o commento da scindica Silvia Salis.",avescimo,VERB,ADJ,VERB,NOUN
"«Se no avescimo fæto ninte a saieiva fallia», o commento da scindica Silvia Salis.",fæto,VERB,NOUN,ADJ,NOUN
"«Se no avescimo fæto ninte a saieiva fallia», o commento da scindica Silvia Salis.",ninte,PRON,ADV,NOUN,ADJ
"«Se no avescimo fæto ninte a saieiva fallia», o commento da scindica Silvia Salis.",a,PRON,FUNC,VERB,FUNC
"«Se no avescimo fæto ninte a saieiva fallia», o commento da scindica Silvia Salis.",saieiva,VERB,ADJ,ADJ,ADJ
"«Se no avescimo fæto ninte a saieiva fallia», o commento da scindica Silvia Salis.",fallia,VERB,NOUN,NOUN,NOUN
"«Se no avescimo fæto ninte a saieiva fallia», o commento da scindica Silvia Salis.",»,PUNCT,PUNCT,PUNCT,PUNCT
"«Se no avescimo fæto ninte a saieiva fallia», o commento da scindica Silvia Salis.",",",PUNCT,PUNCT,PUNCT,PUNCT
"«Se no avescimo fæto ninte a saieiva fallia», o commento da scindica Silvia Salis.",o,PRON,FUNC,FUNC,PRON
"«Se no avescimo fæto ninte a saieiva fallia», o commento da scindica Silvia Salis.",commento,NOUN,VERB,NOUN,NOUN
"«Se no avescimo fæto ninte a saieiva fallia», o commento da scindica Silvia Salis.",da,FUNC,FUNC,ADJ,FUNC
"«Se no avescimo fæto ninte a saieiva fallia», o commento da scindica Silvia Salis.",scindica,NOUN,NOUN,VERB,NOUN
"«Se no avescimo fæto ninte a saieiva fallia», o commento da scindica Silvia Salis.",Silvia,NOUN,NOUN,FUNC,NOUN
"«Se no avescimo fæto ninte a saieiva fallia», o commento da scindica Silvia Salis.",Salis,NOUN,NOUN,NOUN,NOUN
"«Se no avescimo fæto ninte a saieiva fallia», o commento da scindica Silvia Salis.",.,PUNCT,PUNCT,PUNCT,PUNCT
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",«,PUNCT,PUNCT,PUNCT,PUNCT
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",A,PRON,FUNC,VERB,PRON
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",l,PRON,NA,NA,NA
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",’,PUNCT,NA,NA,NA
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",addeuvia,VERB,NOUN,ADJ,NA
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",i,PRON,PRON,ADJ,FUNC
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",problemi,NOUN,NOUN,NOUN,NOUN
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",de,FUNC,PRON,FUNC,FUNC
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",l,FUNC,NA,NA,NA
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",’,PUNCT,NA,NA,NA
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",Amt,NOUN,NOUN,NOUN,NA
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",pe,FUNC,FUNC,FUNC,FUNC
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",fâ,VERB,OTHER,ADJ,NOUN
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",da,FUNC,FUNC,ADJ,FUNC
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",propaganda,NOUN,NOUN,NOUN,NOUN
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",»,PUNCT,PUNCT,PUNCT,PUNCT
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",",",PUNCT,PUNCT,PUNCT,PUNCT
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",gh,PRON,NA,NA,NA
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",’,PUNCT,NA,NA,NA
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",à,VERB,OTHER,FUNC,FUNC
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",respòsto,VERB,VERB,NOUN,VERB
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",o,PRON,FUNC,FUNC,PRON
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",Pietro,NOUN,NOUN,NOUN,NOUN
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",Piciocchi,NOUN,NOUN,NOUN,NOUN
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",.,PUNCT,PUNCT,PUNCT,PUNCT
"Intanto a Procua a l’à inscrito i primmi indagæ pe fäso inti conti e bancarotta de sfrouxo, graçie anche a-a relaçion presentâ da-o Commun co-a scituaçion finançiäia de l’açienda.",Intanto,ADV,ADV,NOUN,NOUN
